,epoch,train_loss,val_loss
0,1,4191.018894672394,0.0
1,2,3208.291733264923,0.0
2,3,2891.90118598938,0.0
3,4,2695.5930576324463,0.0
4,5,2559.603127479553,0.0
5,6,2462.9198610782623,0.0
6,7,2391.164759874344,0.0
7,8,2328.399730205536,0.0
8,9,2275.6866767406464,0.0
9,10,2233.376097202301,635.859982252121
10,11,2191.5712382793427,0.0
11,12,2162.7914848327637,0.0
12,13,2140.0701899528503,0.0
13,14,2097.4003031253815,0.0
14,15,2082.4217534065247,0.0
15,16,2063.780701160431,0.0
16,17,2029.6269252300262,0.0
17,18,2012.1134586334229,0.0
18,19,1989.255601644516,0.0
19,20,1983.725335597992,562.1011707782745
20,21,1968.0882499217987,0.0
21,22,1942.0924394130707,0.0
22,23,1936.5521280765533,0.0
23,24,1906.5480768680573,0.0
24,25,1898.1282017230988,0.0
25,26,1891.6207494735718,0.0
26,27,1880.703584909439,0.0
27,28,1860.4774129390717,0.0
28,29,1852.2044532299042,0.0
29,30,1837.552724123001,533.4152498245239
30,31,1839.8368878364563,0.0
31,32,1822.616930961609,0.0
32,33,1812.2739923000336,0.0
33,34,1802.1683847904205,0.0
34,35,1785.6982197761536,0.0
35,36,1787.7535145282745,0.0
36,37,1774.204342842102,0.0
37,38,1768.1708118915558,0.0
38,39,1758.2914674282074,0.0
39,40,1752.1981842517853,527.7736353874207
40,41,1756.8646051883698,0.0
41,42,1741.9479384422302,0.0
42,43,1728.1174912452698,0.0
43,44,1716.4083013534546,0.0
44,45,1715.0774536132812,0.0
45,46,1710.8392703533173,0.0
46,47,1708.3408176898956,0.0
47,48,1693.5347616672516,0.0
48,49,1684.4491548538208,0.0
49,50,1681.7612891197205,513.7225489616394
50,51,1680.8716859817505,0.0
51,52,1662.2139685153961,0.0
52,53,1663.960535287857,0.0
53,54,1656.665378332138,0.0
54,55,1651.2554976940155,0.0
55,56,1647.0551013946533,0.0
56,57,1632.1256108283997,0.0
57,58,1632.6223022937775,0.0
58,59,1628.840321302414,0.0
59,60,1628.2087075710297,491.5274729728699
60,61,1620.1345798969269,0.0
61,62,1613.4061210155487,0.0
62,63,1606.9150323867798,0.0
63,64,1606.5417530536652,0.0
64,65,1601.3724563121796,0.0
65,66,1596.4282891750336,0.0
66,67,1586.320986032486,0.0
67,68,1579.0204982757568,0.0
68,69,1579.5337283611298,0.0
69,70,1571.4263033866882,480.57652759552
70,71,1569.4709496498108,0.0
71,72,1571.8604443073273,0.0
72,73,1566.6611363887787,0.0
73,74,1560.4627485275269,0.0
74,75,1552.3694615364075,0.0
75,76,1547.2304124832153,0.0
76,77,1541.1446621418,0.0
77,78,1539.9733655452728,0.0
78,79,1541.0307025909424,0.0
79,80,1534.8119056224823,478.9340636730194
80,81,1528.048803806305,0.0
81,82,1526.3381695747375,0.0
82,83,1523.4687705039978,0.0
83,84,1522.2154624462128,0.0
84,85,1519.2776083946228,0.0
85,86,1520.1784255504608,0.0
86,87,1510.9549901485443,0.0
87,88,1498.7584223747253,0.0
88,89,1507.0955646038055,0.0
89,90,1494.6895451545715,467.9532964229584
90,91,1492.367690563202,0.0
91,92,1489.5928783416748,0.0
92,93,1492.7413516044617,0.0
93,94,1487.6735711097717,0.0
94,95,1483.4847152233124,0.0
95,96,1478.8455131053925,0.0
96,97,1481.0820325613022,0.0
97,98,1470.2935826778412,0.0
98,99,1476.2892144918442,0.0
99,100,1464.997254371643,479.021919965744
100,101,1465.6706683635712,0.0
101,102,1462.3130745887756,0.0
102,103,1464.0673986673355,0.0
103,104,1454.5691764354706,0.0
104,105,1454.6508476734161,0.0
105,106,1455.331818819046,0.0
106,107,1457.416954278946,0.0
107,108,1451.2384159564972,0.0
108,109,1444.4895584583282,0.0
109,110,1437.1545176506042,465.4479022026062
110,111,1430.6126811504364,0.0
111,112,1425.2806899547577,0.0
112,113,1437.3635444641113,0.0
113,114,1424.916005373001,0.0
114,115,1426.710844874382,0.0
115,116,1428.7636272907257,0.0
116,117,1422.9889876842499,0.0
117,118,1415.9637871980667,0.0
118,119,1423.1539200544357,0.0
119,120,1410.3804932832718,466.18494987487793
120,121,1386.7728679180145,0.0
121,122,1374.5213080644608,0.0
122,123,1379.3579845428467,0.0
123,124,1370.7275975942612,0.0
124,125,1369.4099550247192,0.0
125,126,1365.8796694278717,0.0
126,127,1367.217402935028,0.0
127,128,1363.7538449764252,0.0
128,129,1364.0667176246643,0.0
129,130,1362.1786986589432,462.15464210510254
130,131,1362.9910786151886,0.0
131,132,1361.8042430877686,0.0
132,133,1352.655747294426,0.0
133,134,1351.003624200821,0.0
134,135,1356.0517230033875,0.0
135,136,1353.475989818573,0.0
136,137,1351.127161026001,0.0
137,138,1347.939881682396,0.0
138,139,1355.146633386612,0.0
139,140,1352.7669841051102,454.6317472457886
140,141,1355.9812222719193,0.0
141,142,1356.605939745903,0.0
142,143,1350.6262387037277,0.0
143,144,1346.3498272895813,0.0
144,145,1355.0814954042435,0.0
145,146,1345.863077044487,0.0
146,147,1343.675259232521,0.0
147,148,1345.7298988103867,0.0
148,149,1343.2370958328247,0.0
149,150,1345.3904041051865,464.66852378845215
150,151,1349.5347521305084,0.0
151,152,1345.9551899433136,0.0
152,153,1346.0116629600525,0.0
153,154,1346.0393829345703,0.0
154,155,1349.127351641655,0.0
155,156,1344.2950706481934,0.0
