,epoch,train_loss,val_loss
0,1,4267.480539798737,0.0
1,2,3352.640256881714,0.0
2,3,3108.117500782013,0.0
3,4,2929.919186115265,0.0
4,5,2822.293752670288,0.0
5,6,2732.765166759491,0.0
6,7,2666.690396308899,0.0
7,8,2600.083775997162,0.0
8,9,2562.0891723632812,0.0
9,10,2522.9051456451416,719.8962407112122
10,11,2495.27193069458,0.0
11,12,2461.446991443634,0.0
12,13,2440.2641773223877,0.0
13,14,2429.7539319992065,0.0
14,15,2401.8078305721283,0.0
15,16,2372.8990461826324,0.0
16,17,2357.4049956798553,0.0
17,18,2346.725809812546,0.0
18,19,2324.845602989197,0.0
19,20,2332.188576936722,658.3294279575348
20,21,2307.5619056224823,0.0
21,22,2293.461701631546,0.0
22,23,2281.30326962471,0.0
23,24,2272.2050976753235,0.0
24,25,2265.5049970149994,0.0
25,26,2255.9774856567383,0.0
26,27,2246.4105837345123,0.0
27,28,2238.7843277454376,0.0
28,29,2226.619653940201,0.0
29,30,2222.0341572761536,635.9737462997437
30,31,2214.860984325409,0.0
31,32,2195.5047976970673,0.0
32,33,2190.4324781894684,0.0
33,34,2190.2079117298126,0.0
34,35,2187.931234359741,0.0
35,36,2178.6109960079193,0.0
36,37,2171.890043258667,0.0
37,38,2161.689619064331,0.0
38,39,2160.78453540802,0.0
39,40,2153.3485515117645,622.700211763382
40,41,2154.636126756668,0.0
41,42,2141.4525010585785,0.0
42,43,2143.406218290329,0.0
43,44,2138.6465327739716,0.0
44,45,2133.728410720825,0.0
45,46,2131.1718697547913,0.0
46,47,2120.5101442337036,0.0
47,48,2115.8950040340424,0.0
48,49,2119.922224998474,0.0
49,50,2110.409837961197,599.7404828071594
50,51,2111.5042457580566,0.0
51,52,2099.0852568149567,0.0
52,53,2103.0030879974365,0.0
53,54,2101.872190475464,0.0
54,55,2092.919868707657,0.0
55,56,2088.959501504898,0.0
56,57,2083.9934573173523,0.0
57,58,2086.0683255195618,0.0
58,59,2087.5189938545227,0.0
59,60,2074.1816816329956,588.3181626796722
60,61,2071.6009800434113,0.0
61,62,2070.8576834201813,0.0
62,63,2069.9420306682587,0.0
63,64,2056.761828184128,0.0
64,65,2068.212695121765,0.0
65,66,2055.835328102112,0.0
66,67,2056.2286257743835,0.0
67,68,2050.788646221161,0.0
68,69,2057.1840374469757,0.0
69,70,2051.821357727051,583.698784828186
70,71,2041.6475853919983,0.0
71,72,2041.1317002773285,0.0
72,73,2042.514305114746,0.0
73,74,2037.2027022838593,0.0
74,75,2031.3412942886353,0.0
75,76,2038.504406452179,0.0
76,77,2030.4000315666199,0.0
77,78,2028.791092634201,0.0
78,79,2028.162209033966,0.0
79,80,2026.697705745697,577.7652583122253
80,81,2028.729036808014,0.0
81,82,2021.037141084671,0.0
82,83,2015.1633405685425,0.0
83,84,2020.8585810661316,0.0
84,85,2017.1045317649841,0.0
85,86,2007.5159180164337,0.0
86,87,2001.9440939426422,0.0
87,88,2007.5213589668274,0.0
88,89,1999.7022178173065,0.0
